Year,Month,Passengers,Airport Name
2021,2,655701,"- Seattle, WA: Seattle/Tacoma International"
2021,3,1026758,"- Seattle, WA: Seattle/Tacoma International"
2021,4,1221767,"- Seattle, WA: Seattle/Tacoma International"
2021,5,1490236,"- Seattle, WA: Seattle/Tacoma International"
2021,6,1846813,"- Seattle, WA: Seattle/Tacoma International"
2021,7,2092597,"- Seattle, WA: Seattle/Tacoma International"
2021,8,1994514,"- Seattle, WA: Seattle/Tacoma International"
2021,9,1645014,"- Seattle, WA: Seattle/Tacoma International"
2021,10,1654587,"- Seattle, WA: Seattle/Tacoma International"
2021,11,1601934,"- Seattle, WA: Seattle/Tacoma International"
2021,12,1565040,"- Seattle, WA: Seattle/Tacoma International"
2022,1,1266349,"- Seattle, WA: Seattle/Tacoma International"
2022,2,1326637,"- Seattle, WA: Seattle/Tacoma International"
2022,3,1754326,"- Seattle, WA: Seattle/Tacoma International"
2022,4,1787321,"- Seattle, WA: Seattle/Tacoma International"
2022,5,1959341,"- Seattle, WA: Seattle/Tacoma International"
2022,6,2031837,"- Seattle, WA: Seattle/Tacoma International"
2022,7,2241004,"- Seattle, WA: Seattle/Tacoma International"
2022,8,2208775,"- Seattle, WA: Seattle/Tacoma International"
2022,9,2041262,"- Seattle, WA: Seattle/Tacoma International"
2022,10,1984570,"- Seattle, WA: Seattle/Tacoma International"
2022,11,1814542,"- Seattle, WA: Seattle/Tacoma International"
2022,12,1768092,"- Seattle, WA: Seattle/Tacoma International"
2023,1,1638267,"- Seattle, WA: Seattle/Tacoma International"
2023,2,1539253,"- Seattle, WA: Seattle/Tacoma International"
2023,3,1881876,"- Seattle, WA: Seattle/Tacoma International"
2023,4,1935058,"- Seattle, WA: Seattle/Tacoma International"
2023,5,2172014,"- Seattle, WA: Seattle/Tacoma International"
2023,6,2351504,"- Seattle, WA: Seattle/Tacoma International"
2023,7,2577034,"- Seattle, WA: Seattle/Tacoma International"
2023,8,2483750,"- Seattle, WA: Seattle/Tacoma International"
2023,9,2196959,"- Seattle, WA: Seattle/Tacoma International"
2023,10,2092895,"- Seattle, WA: Seattle/Tacoma International"
2023,11,1902655,"- Seattle, WA: Seattle/Tacoma International"
2023,12,1896175,"- Seattle, WA: Seattle/Tacoma International"
2024,1,1614812,"- Seattle, WA: Seattle/Tacoma International"
2024,2,1619817,"- Seattle, WA: Seattle/Tacoma International"
2024,3,1919696,"- Seattle, WA: Seattle/Tacoma International"
2024,4,1985028,"- Seattle, WA: Seattle/Tacoma International"
2024,5,2284363,"- Seattle, WA: Seattle/Tacoma International"
2024,6,2460554,"- Seattle, WA: Seattle/Tacoma International"
2024,7,2632495,"- Seattle, WA: Seattle/Tacoma International"
2002,10,605391,"- Tampa, FL: Tampa International"
2002,11,605747,"- Tampa, FL: Tampa International"
2002,12,684642,"- Tampa, FL: Tampa International"
2003,1,603523,"- Tampa, FL: Tampa International"
2003,2,622055,"- Tampa, FL: Tampa International"
2003,3,758072,"- Tampa, FL: Tampa International"
2003,4,661372,"- Tampa, FL: Tampa International"
2003,5,605997,"- Tampa, FL: Tampa International"
2003,6,615674,"- Tampa, FL: Tampa International"
2003,7,668208,"- Tampa, FL: Tampa International"
2003,8,611363,"- Tampa, FL: Tampa International"
2003,9,510876,"- Tampa, FL: Tampa International"
2003,10,626737,"- Tampa, FL: Tampa International"
2003,11,635579,"- Tampa, FL: Tampa International"
2003,12,686955,"- Tampa, FL: Tampa International"
2004,1,613906,"- Tampa, FL: Tampa International"
2004,2,705840,"- Tampa, FL: Tampa International"
2004,3,844136,"- Tampa, FL: Tampa International"
2004,4,758351,"- Tampa, FL: Tampa International"
2004,5,688211,"- Tampa, FL: Tampa International"
2004,6,706434,"- Tampa, FL: Tampa International"
2004,7,737475,"- Tampa, FL: Tampa International"
2004,8,645870,"- Tampa, FL: Tampa International"
2004,9,501554,"- Tampa, FL: Tampa International"
2004,10,688135,"- Tampa, FL: Tampa International"
2004,11,720728,"- Tampa, FL: Tampa International"
2004,12,771418,"- Tampa, FL: Tampa International"
2005,1,725513,"- Tampa, FL: Tampa International"
2005,2,774628,"- Tampa, FL: Tampa International"
2005,3,971799,"- Tampa, FL: Tampa International"
2005,4,812512,"- Tampa, FL: Tampa International"
2005,5,776508,"- Tampa, FL: Tampa International"
2005,6,783993,"- Tampa, FL: Tampa International"
2005,7,818572,"- Tampa, FL: Tampa International"
2005,8,708788,"- Tampa, FL: Tampa International"
2005,9,629145,"- Tampa, FL: Tampa International"
2005,10,711020,"- Tampa, FL: Tampa International"
2005,11,764625,"- Tampa, FL: Tampa International"
2005,12,783897,"- Tampa, FL: Tampa International"
2006,1,749271,"- Tampa, FL: Tampa International"
2006,2,761893,"- Tampa, FL: Tampa International"
2006,3,958870,"- Tampa, FL: Tampa International"
2006,4,832307,"- Tampa, FL: Tampa International"
2006,5,759669,"- Tampa, FL: Tampa International"
2006,6,761338,"- Tampa, FL: Tampa International"
2006,7,768213,"- Tampa, FL: Tampa International"
2006,8,689490,"- Tampa, FL: Tampa International"
2006,9,605390,"- Tampa, FL: Tampa International"
2006,10,722561,"- Tampa, FL: Tampa International"
2006,11,778713,"- Tampa, FL: Tampa International"
2006,12,812202,"- Tampa, FL: Tampa International"
2007,1,741263,"- Tampa, FL: Tampa International"
2007,2,764853,"- Tampa, FL: Tampa International"
2007,3,970742,"- Tampa, FL: Tampa International"
2007,4,832312,"- Tampa, FL: Tampa International"
2007,5,786501,"- Tampa, FL: Tampa International"
2007,6,796224,"- Tampa, FL: Tampa International"
2007,7,798557,"- Tampa, FL: Tampa International"
2007,8,753394,"- Tampa, FL: Tampa International"
2007,9,604972,"- Tampa, FL: Tampa International"
2007,10,730088,"- Tampa, FL: Tampa International"
2007,11,753551,"- Tampa, FL: Tampa International"
2007,12,776251,"- Tampa, FL: Tampa International"
2008,1,740953,"- Tampa, FL: Tampa International"
2008,2,787836,"- Tampa, FL: Tampa International"
2008,3,947717,"- Tampa, FL: Tampa International"
2008,4,831715,"- Tampa, FL: Tampa International"
2008,5,761745,"- Tampa, FL: Tampa International"
2008,6,749461,"- Tampa, FL: Tampa International"
2008,7,760921,"- Tampa, FL: Tampa International"
2008,8,681905,"- Tampa, FL: Tampa International"
2008,9,532665,"- Tampa, FL: Tampa International"
2008,10,691547,"- Tampa, FL: Tampa International"
2008,11,643646,"- Tampa, FL: Tampa International"
2008,12,724156,"- Tampa, FL: Tampa International"
2009,1,646448,"- Tampa, FL: Tampa International"
2009,2,684047,"- Tampa, FL: Tampa International"
2009,3,839340,"- Tampa, FL: Tampa International"
2009,4,764553,"- Tampa, FL: Tampa International"
2009,5,671850,"- Tampa, FL: Tampa International"
2009,6,672890,"- Tampa, FL: Tampa International"
2009,7,721620,"- Tampa, FL: Tampa International"
2009,8,669106,"- Tampa, FL: Tampa International"
2009,9,538604,"- Tampa, FL: Tampa International"
2009,10,659098,"- Tampa, FL: Tampa International"
2009,11,641701,"- Tampa, FL: Tampa International"
2009,12,702949,"- Tampa, FL: Tampa International"
2010,1,627325,"- Tampa, FL: Tampa International"
2010,2,640087,"- Tampa, FL: Tampa International"
2010,3,844035,"- Tampa, FL: Tampa International"
2010,4,726227,"- Tampa, FL: Tampa International"
2010,5,658819,"- Tampa, FL: Tampa International"
2010,6,665416,"- Tampa, FL: Tampa International"
2010,7,696422,"- Tampa, FL: Tampa International"
2010,8,658670,"- Tampa, FL: Tampa International"
2010,9,548658,"- Tampa, FL: Tampa International"
2010,10,676835,"- Tampa, FL: Tampa International"
2010,11,658211,"- Tampa, FL: Tampa International"
2010,12,695222,"- Tampa, FL: Tampa International"
2011,1,621065,"- Tampa, FL: Tampa International"
2011,2,632401,"- Tampa, FL: Tampa International"
2011,3,848274,"- Tampa, FL: Tampa International"
2011,4,735598,"- Tampa, FL: Tampa International"
2011,5,686397,"- Tampa, FL: Tampa International"
2011,6,679708,"- Tampa, FL: Tampa International"
2011,7,712940,"- Tampa, FL: Tampa International"
2011,8,643542,"- Tampa, FL: Tampa International"
2011,9,554316,"- Tampa, FL: Tampa International"
2011,10,658331,"- Tampa, FL: Tampa International"
2011,11,675468,"- Tampa, FL: Tampa International"
2011,12,707354,"- Tampa, FL: Tampa International"
2012,1,625936,"- Tampa, FL: Tampa International"
2012,2,674756,"- Tampa, FL: Tampa International"
2012,3,852467,"- Tampa, FL: Tampa International"
2012,4,710280,"- Tampa, FL: Tampa International"
2012,5,673440,"- Tampa, FL: Tampa International"
2012,6,677575,"- Tampa, FL: Tampa International"
2012,7,707747,"- Tampa, FL: Tampa International"
2012,8,668164,"- Tampa, FL: Tampa International"
2012,9,553878,"- Tampa, FL: Tampa International"
2012,10,659803,"- Tampa, FL: Tampa International"
2012,11,681258,"- Tampa, FL: Tampa International"
2012,12,708909,"- Tampa, FL: Tampa International"
2013,1,647426,"- Tampa, FL: Tampa International"
2013,2,679133,"- Tampa, FL: Tampa International"
2013,3,894442,"- Tampa, FL: Tampa International"
2013,4,702829,"- Tampa, FL: Tampa International"
2013,5,705141,"- Tampa, FL: Tampa International"
2013,6,675173,"- Tampa, FL: Tampa International"
2013,7,691859,"- Tampa, FL: Tampa International"
2013,8,647111,"- Tampa, FL: Tampa International"
2013,9,533937,"- Tampa, FL: Tampa International"
2013,10,655655,"- Tampa, FL: Tampa International"
2013,11,656306,"- Tampa, FL: Tampa International"
2013,12,759515,"- Tampa, FL: Tampa International"
2014,1,655387,"- Tampa, FL: Tampa International"
2014,2,671644,"- Tampa, FL: Tampa International"
2014,3,889884,"- Tampa, FL: Tampa International"
2014,4,768384,"- Tampa, FL: Tampa International"
2014,5,712795,"- Tampa, FL: Tampa International"
2014,6,684973,"- Tampa, FL: Tampa International"
2014,7,722937,"- Tampa, FL: Tampa International"
2014,8,661785,"- Tampa, FL: Tampa International"
2014,9,562751,"- Tampa, FL: Tampa International"
2014,10,688363,"- Tampa, FL: Tampa International"
2014,11,689281,"- Tampa, FL: Tampa International"
2014,12,779586,"- Tampa, FL: Tampa International"
2015,1,712352,"- Tampa, FL: Tampa International"
2015,2,720921,"- Tampa, FL: Tampa International"
2015,3,960507,"- Tampa, FL: Tampa International"
2015,4,808660,"- Tampa, FL: Tampa International"
2015,5,757930,"- Tampa, FL: Tampa International"
2015,6,735321,"- Tampa, FL: Tampa International"
2015,7,772726,"- Tampa, FL: Tampa International"
2015,8,709600,"- Tampa, FL: Tampa International"
2015,9,622659,"- Tampa, FL: Tampa International"
2015,10,742935,"- Tampa, FL: Tampa International"
2015,11,755534,"- Tampa, FL: Tampa International"
2015,12,821603,"- Tampa, FL: Tampa International"
2016,1,744905,"- Tampa, FL: Tampa International"
2016,2,756216,"- Tampa, FL: Tampa International"
2016,3,969576,"- Tampa, FL: Tampa International"
2016,4,796453,"- Tampa, FL: Tampa International"
2016,5,769495,"- Tampa, FL: Tampa International"
2016,6,732227,"- Tampa, FL: Tampa International"
2016,7,754231,"- Tampa, FL: Tampa International"
2016,8,678890,"- Tampa, FL: Tampa International"
2016,9,615056,"- Tampa, FL: Tampa International"
2016,10,720826,"- Tampa, FL: Tampa International"
2016,11,767534,"- Tampa, FL: Tampa International"
2016,12,819986,"- Tampa, FL: Tampa International"
2017,1,749873,"- Tampa, FL: Tampa International"
2017,2,762594,"- Tampa, FL: Tampa International"
2017,3,970114,"- Tampa, FL: Tampa International"
2017,4,845300,"- Tampa, FL: Tampa International"
2017,5,783818,"- Tampa, FL: Tampa International"
2017,6,780488,"- Tampa, FL: Tampa International"
2017,7,808790,"- Tampa, FL: Tampa International"
2017,8,736402,"- Tampa, FL: Tampa International"
2017,9,549315,"- Tampa, FL: Tampa International"
2017,10,772430,"- Tampa, FL: Tampa International"
2017,11,829753,"- Tampa, FL: Tampa International"
2017,12,909788,"- Tampa, FL: Tampa International"
2018,1,830135,"- Tampa, FL: Tampa International"
2018,2,856227,"- Tampa, FL: Tampa International"
2018,3,1085624,"- Tampa, FL: Tampa International"
2018,4,867138,"- Tampa, FL: Tampa International"
2018,5,854588,"- Tampa, FL: Tampa International"
2018,6,838734,"- Tampa, FL: Tampa International"
2018,7,871239,"- Tampa, FL: Tampa International"
2018,8,788733,"- Tampa, FL: Tampa International"
2018,9,665124,"- Tampa, FL: Tampa International"
2018,10,810513,"- Tampa, FL: Tampa International"
2018,11,886193,"- Tampa, FL: Tampa International"
2018,12,963835,"- Tampa, FL: Tampa International"
2019,1,867056,"- Tampa, FL: Tampa International"
2019,2,891037,"- Tampa, FL: Tampa International"
2019,3,1140991,"- Tampa, FL: Tampa International"
2019,4,969936,"- Tampa, FL: Tampa International"
2019,5,896767,"- Tampa, FL: Tampa International"
2019,6,882429,"- Tampa, FL: Tampa International"
2019,7,915717,"- Tampa, FL: Tampa International"
2019,8,820985,"- Tampa, FL: Tampa International"
2019,9,712821,"- Tampa, FL: Tampa International"
2019,10,856062,"- Tampa, FL: Tampa International"
2019,11,889979,"- Tampa, FL: Tampa International"
2019,12,1073549,"- Tampa, FL: Tampa International"
2020,1,916502,"- Tampa, FL: Tampa International"
2020,2,958414,"- Tampa, FL: Tampa International"
2020,3,573657,"- Tampa, FL: Tampa International"
2020,4,32313,"- Tampa, FL: Tampa International"
2020,5,155050,"- Tampa, FL: Tampa International"
2020,6,231688,"- Tampa, FL: Tampa International"
