Year,Month,Revenue Passenger Miles,Airport Name
2017,2,2037,"- Duluth, MN: Duluth International"
2017,3,2588,"- Duluth, MN: Duluth International"
2017,4,2231,"- Duluth, MN: Duluth International"
2017,5,2350,"- Duluth, MN: Duluth International"
2017,6,2893,"- Duluth, MN: Duluth International"
2017,7,2956,"- Duluth, MN: Duluth International"
2017,8,2928,"- Duluth, MN: Duluth International"
2017,9,2478,"- Duluth, MN: Duluth International"
2017,10,2565,"- Duluth, MN: Duluth International"
2017,11,1948,"- Duluth, MN: Duluth International"
2017,12,1666,"- Duluth, MN: Duluth International"
2018,1,2265,"- Duluth, MN: Duluth International"
2018,2,1914,"- Duluth, MN: Duluth International"
2018,3,2738,"- Duluth, MN: Duluth International"
2018,4,3168,"- Duluth, MN: Duluth International"
2018,5,2916,"- Duluth, MN: Duluth International"
2018,6,3205,"- Duluth, MN: Duluth International"
2018,7,4663,"- Duluth, MN: Duluth International"
2018,8,3467,"- Duluth, MN: Duluth International"
2018,9,3876,"- Duluth, MN: Duluth International"
2018,10,3340,"- Duluth, MN: Duluth International"
2018,11,2607,"- Duluth, MN: Duluth International"
2018,12,2706,"- Duluth, MN: Duluth International"
2019,1,2130,"- Duluth, MN: Duluth International"
2019,2,2447,"- Duluth, MN: Duluth International"
2019,3,2945,"- Duluth, MN: Duluth International"
2019,4,2926,"- Duluth, MN: Duluth International"
2019,5,3162,"- Duluth, MN: Duluth International"
2019,6,4263,"- Duluth, MN: Duluth International"
2019,7,4153,"- Duluth, MN: Duluth International"
2019,8,4530,"- Duluth, MN: Duluth International"
2019,9,3477,"- Duluth, MN: Duluth International"
2019,10,3710,"- Duluth, MN: Duluth International"
2019,11,2909,"- Duluth, MN: Duluth International"
2019,12,3516,"- Duluth, MN: Duluth International"
2020,1,2914,"- Duluth, MN: Duluth International"
2020,2,3564,"- Duluth, MN: Duluth International"
2020,3,2227,"- Duluth, MN: Duluth International"
2020,4,135,"- Duluth, MN: Duluth International"
2020,5,107,"- Duluth, MN: Duluth International"
2020,6,416,"- Duluth, MN: Duluth International"
2020,7,1152,"- Duluth, MN: Duluth International"
2020,8,1510,"- Duluth, MN: Duluth International"
2020,9,1217,"- Duluth, MN: Duluth International"
2020,10,1069,"- Duluth, MN: Duluth International"
2020,11,934,"- Duluth, MN: Duluth International"
2020,12,960,"- Duluth, MN: Duluth International"
2021,1,833,"- Duluth, MN: Duluth International"
2021,2,971,"- Duluth, MN: Duluth International"
2021,3,1439,"- Duluth, MN: Duluth International"
2021,4,1637,"- Duluth, MN: Duluth International"
2021,5,2068,"- Duluth, MN: Duluth International"
2021,6,2221,"- Duluth, MN: Duluth International"
2021,7,2881,"- Duluth, MN: Duluth International"
2021,8,3399,"- Duluth, MN: Duluth International"
2021,9,2556,"- Duluth, MN: Duluth International"
2021,10,2333,"- Duluth, MN: Duluth International"
2021,11,1593,"- Duluth, MN: Duluth International"
2021,12,4299,"- Duluth, MN: Duluth International"
2022,1,4210,"- Duluth, MN: Duluth International"
2022,2,4692,"- Duluth, MN: Duluth International"
2022,3,5966,"- Duluth, MN: Duluth International"
2022,4,6644,"- Duluth, MN: Duluth International"
2022,5,2561,"- Duluth, MN: Duluth International"
2022,6,2146,"- Duluth, MN: Duluth International"
2022,7,1910,"- Duluth, MN: Duluth International"
2022,8,1918,"- Duluth, MN: Duluth International"
2022,9,2207,"- Duluth, MN: Duluth International"
2022,10,2348,"- Duluth, MN: Duluth International"
2022,11,2144,"- Duluth, MN: Duluth International"
2022,12,2674,"- Duluth, MN: Duluth International"
2023,1,2319,"- Duluth, MN: Duluth International"
2023,2,2914,"- Duluth, MN: Duluth International"
2023,3,5000,"- Duluth, MN: Duluth International"
2023,4,3971,"- Duluth, MN: Duluth International"
2023,5,2567,"- Duluth, MN: Duluth International"
2023,6,2159,"- Duluth, MN: Duluth International"
2023,7,2812,"- Duluth, MN: Duluth International"
2023,8,3132,"- Duluth, MN: Duluth International"
2023,9,2645,"- Duluth, MN: Duluth International"
2023,10,2267,"- Duluth, MN: Duluth International"
2023,11,1912,"- Duluth, MN: Duluth International"
2023,12,1859,"- Duluth, MN: Duluth International"
2024,1,1634,"- Duluth, MN: Duluth International"
2024,2,3398,"- Duluth, MN: Duluth International"
2024,3,4296,"- Duluth, MN: Duluth International"
2024,4,4212,"- Duluth, MN: Duluth International"
2024,5,3080,"- Duluth, MN: Duluth International"
2024,6,3047,"- Duluth, MN: Duluth International"
2024,7,4217,"- Duluth, MN: Duluth International"
2002,10,73053,"- El Paso, TX: El Paso International"
2002,11,69237,"- El Paso, TX: El Paso International"
2002,12,81688,"- El Paso, TX: El Paso International"
2003,1,63763,"- El Paso, TX: El Paso International"
2003,2,56582,"- El Paso, TX: El Paso International"
2003,3,72632,"- El Paso, TX: El Paso International"
2003,4,64172,"- El Paso, TX: El Paso International"
2003,5,70656,"- El Paso, TX: El Paso International"
2003,6,78580,"- El Paso, TX: El Paso International"
2003,7,86307,"- El Paso, TX: El Paso International"
2003,8,77445,"- El Paso, TX: El Paso International"
2003,9,62963,"- El Paso, TX: El Paso International"
2003,10,68600,"- El Paso, TX: El Paso International"
2003,11,67468,"- El Paso, TX: El Paso International"
2003,12,78768,"- El Paso, TX: El Paso International"
2004,1,61040,"- El Paso, TX: El Paso International"
2004,2,61620,"- El Paso, TX: El Paso International"
2004,3,83273,"- El Paso, TX: El Paso International"
2004,4,78079,"- El Paso, TX: El Paso International"
2004,5,82270,"- El Paso, TX: El Paso International"
2004,6,90885,"- El Paso, TX: El Paso International"
2004,7,100627,"- El Paso, TX: El Paso International"
2004,8,87466,"- El Paso, TX: El Paso International"
2004,9,73609,"- El Paso, TX: El Paso International"
2004,10,78860,"- El Paso, TX: El Paso International"
2004,11,77015,"- El Paso, TX: El Paso International"
2004,12,85231,"- El Paso, TX: El Paso International"
2005,1,69996,"- El Paso, TX: El Paso International"
2005,2,65995,"- El Paso, TX: El Paso International"
2005,3,93295,"- El Paso, TX: El Paso International"
2005,4,78864,"- El Paso, TX: El Paso International"
2005,5,88523,"- El Paso, TX: El Paso International"
2005,6,96574,"- El Paso, TX: El Paso International"
2005,7,106816,"- El Paso, TX: El Paso International"
2005,8,92764,"- El Paso, TX: El Paso International"
2005,9,79315,"- El Paso, TX: El Paso International"
2005,10,85909,"- El Paso, TX: El Paso International"
2005,11,85244,"- El Paso, TX: El Paso International"
2005,12,93789,"- El Paso, TX: El Paso International"
2006,1,80469,"- El Paso, TX: El Paso International"
2006,2,72393,"- El Paso, TX: El Paso International"
2006,3,93749,"- El Paso, TX: El Paso International"
2006,4,87154,"- El Paso, TX: El Paso International"
2006,5,93816,"- El Paso, TX: El Paso International"
2006,6,100373,"- El Paso, TX: El Paso International"
2006,7,105138,"- El Paso, TX: El Paso International"
2006,8,92425,"- El Paso, TX: El Paso International"
2006,9,78260,"- El Paso, TX: El Paso International"
2006,10,88320,"- El Paso, TX: El Paso International"
2006,11,87888,"- El Paso, TX: El Paso International"
2006,12,95476,"- El Paso, TX: El Paso International"
2007,1,80901,"- El Paso, TX: El Paso International"
2007,2,72833,"- El Paso, TX: El Paso International"
2007,3,96075,"- El Paso, TX: El Paso International"
2007,4,90740,"- El Paso, TX: El Paso International"
2007,5,98771,"- El Paso, TX: El Paso International"
2007,6,106448,"- El Paso, TX: El Paso International"
2007,7,110097,"- El Paso, TX: El Paso International"
2007,8,105757,"- El Paso, TX: El Paso International"
2007,9,82662,"- El Paso, TX: El Paso International"
2007,10,89929,"- El Paso, TX: El Paso International"
2007,11,86593,"- El Paso, TX: El Paso International"
2007,12,93069,"- El Paso, TX: El Paso International"
2008,1,81911,"- El Paso, TX: El Paso International"
2008,2,75701,"- El Paso, TX: El Paso International"
2008,3,96211,"- El Paso, TX: El Paso International"
2008,4,88266,"- El Paso, TX: El Paso International"
2008,5,94543,"- El Paso, TX: El Paso International"
2008,6,103424,"- El Paso, TX: El Paso International"
2008,7,106785,"- El Paso, TX: El Paso International"
2008,8,99287,"- El Paso, TX: El Paso International"
2008,9,81340,"- El Paso, TX: El Paso International"
2008,10,86379,"- El Paso, TX: El Paso International"
2008,11,75590,"- El Paso, TX: El Paso International"
2008,12,84900,"- El Paso, TX: El Paso International"
2009,1,70532,"- El Paso, TX: El Paso International"
2009,2,66483,"- El Paso, TX: El Paso International"
2009,3,86832,"- El Paso, TX: El Paso International"
2009,4,79207,"- El Paso, TX: El Paso International"
2009,5,81296,"- El Paso, TX: El Paso International"
2009,6,96824,"- El Paso, TX: El Paso International"
2009,7,106672,"- El Paso, TX: El Paso International"
2009,8,94836,"- El Paso, TX: El Paso International"
2009,9,79837,"- El Paso, TX: El Paso International"
2009,10,87522,"- El Paso, TX: El Paso International"
2009,11,84051,"- El Paso, TX: El Paso International"
2009,12,86408,"- El Paso, TX: El Paso International"
2010,1,74621,"- El Paso, TX: El Paso International"
2010,2,65364,"- El Paso, TX: El Paso International"
2010,3,88747,"- El Paso, TX: El Paso International"
2010,4,82481,"- El Paso, TX: El Paso International"
2010,5,93207,"- El Paso, TX: El Paso International"
2010,6,101397,"- El Paso, TX: El Paso International"
2010,7,106664,"- El Paso, TX: El Paso International"
2010,8,95459,"- El Paso, TX: El Paso International"
2010,9,77370,"- El Paso, TX: El Paso International"
2010,10,86142,"- El Paso, TX: El Paso International"
2010,11,81895,"- El Paso, TX: El Paso International"
2010,12,88990,"- El Paso, TX: El Paso International"
2011,1,73473,"- El Paso, TX: El Paso International"
2011,2,64391,"- El Paso, TX: El Paso International"
2011,3,86959,"- El Paso, TX: El Paso International"
2011,4,77313,"- El Paso, TX: El Paso International"
2011,5,90616,"- El Paso, TX: El Paso International"
2011,6,93903,"- El Paso, TX: El Paso International"
2011,7,100031,"- El Paso, TX: El Paso International"
2011,8,91453,"- El Paso, TX: El Paso International"
2011,9,79115,"- El Paso, TX: El Paso International"
2011,10,85503,"- El Paso, TX: El Paso International"
2011,11,83307,"- El Paso, TX: El Paso International"
2011,12,87717,"- El Paso, TX: El Paso International"
2012,1,72929,"- El Paso, TX: El Paso International"
2012,2,66919,"- El Paso, TX: El Paso International"
2012,3,85087,"- El Paso, TX: El Paso International"
2012,4,80954,"- El Paso, TX: El Paso International"
2012,5,85209,"- El Paso, TX: El Paso International"
2012,6,89984,"- El Paso, TX: El Paso International"
2012,7,94890,"- El Paso, TX: El Paso International"
2012,8,87450,"- El Paso, TX: El Paso International"
2012,9,70982,"- El Paso, TX: El Paso International"
2012,10,79998,"- El Paso, TX: El Paso International"
2012,11,79440,"- El Paso, TX: El Paso International"
2012,12,80439,"- El Paso, TX: El Paso International"
2013,1,64910,"- El Paso, TX: El Paso International"
2013,2,58368,"- El Paso, TX: El Paso International"
2013,3,82606,"- El Paso, TX: El Paso International"
2013,4,73162,"- El Paso, TX: El Paso International"
2013,5,80619,"- El Paso, TX: El Paso International"
2013,6,85350,"- El Paso, TX: El Paso International"
2013,7,89405,"- El Paso, TX: El Paso International"
2013,8,81404,"- El Paso, TX: El Paso International"
2013,9,70519,"- El Paso, TX: El Paso International"
2013,10,75728,"- El Paso, TX: El Paso International"
2013,11,71418,"- El Paso, TX: El Paso International"
2013,12,83024,"- El Paso, TX: El Paso International"
2014,1,66368,"- El Paso, TX: El Paso International"
2014,2,60598,"- El Paso, TX: El Paso International"
2014,3,81182,"- El Paso, TX: El Paso International"
2014,4,75978,"- El Paso, TX: El Paso International"
2014,5,81726,"- El Paso, TX: El Paso International"
2014,6,85417,"- El Paso, TX: El Paso International"
2014,7,91657,"- El Paso, TX: El Paso International"
2014,8,82848,"- El Paso, TX: El Paso International"
2014,9,71963,"- El Paso, TX: El Paso International"
2014,10,75532,"- El Paso, TX: El Paso International"
2014,11,67572,"- El Paso, TX: El Paso International"
2014,12,73131,"- El Paso, TX: El Paso International"
2015,1,58004,"- El Paso, TX: El Paso International"
2015,2,51836,"- El Paso, TX: El Paso International"
2015,3,71315,"- El Paso, TX: El Paso International"
2015,4,67327,"- El Paso, TX: El Paso International"
2015,5,73486,"- El Paso, TX: El Paso International"
2015,6,74293,"- El Paso, TX: El Paso International"
2015,7,77610,"- El Paso, TX: El Paso International"
2015,8,72785,"- El Paso, TX: El Paso International"
2015,9,68255,"- El Paso, TX: El Paso International"
2015,10,72184,"- El Paso, TX: El Paso International"
2015,11,70759,"- El Paso, TX: El Paso International"
2015,12,75085,"- El Paso, TX: El Paso International"
2016,1,60398,"- El Paso, TX: El Paso International"
2016,2,54398,"- El Paso, TX: El Paso International"
2016,3,69939,"- El Paso, TX: El Paso International"
2016,4,65483,"- El Paso, TX: El Paso International"
2016,5,75208,"- El Paso, TX: El Paso International"
2016,6,81526,"- El Paso, TX: El Paso International"
2016,7,81687,"- El Paso, TX: El Paso International"
2016,8,76698,"- El Paso, TX: El Paso International"
2016,9,70554,"- El Paso, TX: El Paso International"
2016,10,75960,"- El Paso, TX: El Paso International"
2016,11,75937,"- El Paso, TX: El Paso International"
2016,12,76680,"- El Paso, TX: El Paso International"
2017,1,61634,"- El Paso, TX: El Paso International"
2017,2,54670,"- El Paso, TX: El Paso International"
2017,3,72655,"- El Paso, TX: El Paso International"
2017,4,70386,"- El Paso, TX: El Paso International"
2017,5,78337,"- El Paso, TX: El Paso International"
2017,6,84164,"- El Paso, TX: El Paso International"
2017,7,87081,"- El Paso, TX: El Paso International"
2017,8,78733,"- El Paso, TX: El Paso International"
2017,9,70391,"- El Paso, TX: El Paso International"
2017,10,81723,"- El Paso, TX: El Paso International"
2017,11,79780,"- El Paso, TX: El Paso International"
2017,12,80154,"- El Paso, TX: El Paso International"
2018,1,65601,"- El Paso, TX: El Paso International"
2018,2,59252,"- El Paso, TX: El Paso International"
2018,3,77486,"- El Paso, TX: El Paso International"
2018,4,81271,"- El Paso, TX: El Paso International"
2018,5,90909,"- El Paso, TX: El Paso International"
2018,6,99107,"- El Paso, TX: El Paso International"
2018,7,103609,"- El Paso, TX: El Paso International"
2018,8,94664,"- El Paso, TX: El Paso International"
2018,9,79539,"- El Paso, TX: El Paso International"
2018,10,89273,"- El Paso, TX: El Paso International"
2018,11,88466,"- El Paso, TX: El Paso International"
2018,12,92534,"- El Paso, TX: El Paso International"
2019,1,74395,"- El Paso, TX: El Paso International"
2019,2,69269,"- El Paso, TX: El Paso International"
2019,3,91485,"- El Paso, TX: El Paso International"
2019,4,87390,"- El Paso, TX: El Paso International"
2019,5,97485,"- El Paso, TX: El Paso International"
2019,6,101006,"- El Paso, TX: El Paso International"
2019,7,109533,"- El Paso, TX: El Paso International"
2019,8,97940,"- El Paso, TX: El Paso International"
2019,9,86889,"- El Paso, TX: El Paso International"
2019,10,97378,"- El Paso, TX: El Paso International"
2019,11,92942,"- El Paso, TX: El Paso International"
2019,12,102485,"- El Paso, TX: El Paso International"
2020,1,80250,"- El Paso, TX: El Paso International"
2020,2,72208,"- El Paso, TX: El Paso International"
2020,3,46378,"- El Paso, TX: El Paso International"
